product_id,product_name,category,week_start_date,weekly_sales,closing_stock,unit_price_inr,reorder_point,lead_time,order_cost,holding_cost
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-02-26,7,448,104.1836,28,10,20.0,26.0459
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-03-04,27,350,118.291,55,8,20.0,29.5727
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-03-11,7,253,153.247,54,9,20.0,38.3117
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-03-18,10,242,185.5929,60,12,20.0,46.3982
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-03-25,19,420,129.9959,38,7,20.0,32.499
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-04-01,11,228,169.1986,48,11,20.0,42.2997
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-04-08,10,156,145.5191,36,9,20.0,36.3798
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-04-15,13,497,112.1395,60,10,20.0,28.0349
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-04-22,3,367,144.4412,33,4,20.0,36.1103
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-04-29,20,485,91.7451,37,5,20.0,22.9363
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-05-06,4,288,72.9309,51,9,20.0,18.2327
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-05-13,2,399,73.975,32,10,20.0,18.4938
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-05-20,12,290,83.2456,50,8,20.0,20.8114
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-05-27,2,176,39.584,36,14,20.0,9.896
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-06-03,20,259,157.3146,54,9,20.0,39.3287
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-06-10,21,408,200.3622,49,9,20.0,50.0906
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-06-17,7,415,74.846,38,12,20.0,18.7115
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-06-24,10,59,157.1369,44,4,20.0,39.2842
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-07-01,11,133,154.127,48,10,20.0,38.5317
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-07-08,12,209,174.5629,41,12,20.0,43.6407
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-07-15,12,155,186.6081,60,11,20.0,46.652
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-07-22,4,368,101.522,69,5,20.0,25.3805
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-07-29,22,110,168.2559,70,11,20.0,42.064
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-08-05,10,329,200.5369,56,10,20.0,50.1342
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-08-12,8,223,181.8477,38,5,20.0,45.4619
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-08-19,6,123,83.3562,34,10,20.0,20.839
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-08-26,6,495,35.7034,58,10,20.0,8.9258
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-09-02,10,55,135.7748,47,6,20.0,33.9437
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-09-09,13,309,100.8531,63,9,20.0,25.2133
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-09-16,4,342,74.4403,27,8,20.0,18.6101
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-09-23,19,234,71.9824,59,11,20.0,17.9956
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-09-30,1,84,187.4914,75,9,20.0,46.8729
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-10-07,7,302,173.4453,40,9,20.0,43.3613
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-10-14,10,366,164.6897,58,10,20.0,41.1724
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-10-21,25,189,111.1993,48,12,20.0,27.7998
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-10-28,12,496,112.9184,46,8,20.0,28.2296
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-11-04,8,145,151.9374,76,8,20.0,37.9844
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-11-11,3,399,143.3941,20,3,20.0,35.8485
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-11-18,0,399,143.3941,20,3,20.0,35.8485
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-11-25,13,117,136.8581,64,6,20.0,34.2145
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-12-02,11,159,140.6587,69,11,20.0,35.1647
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-12-09,3,376,124.0586,58,6,20.0,31.0147
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-12-16,10,209,153.6474,52,8,20.0,38.4119
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-12-23,17,342,141.9257,49,8,20.0,35.4814
BENGALURU_PEPSICO_FRUITS,Real Mango Juice 1L,Fruits,2024-12-30,2,416,111.5585,50,10,20.0,27.8896
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-01-01,20,205,130.5758,63,7,20.0,32.644
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-01-08,6,457,131.8784,47,9,20.0,32.9696
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-01-15,9,267,186.9519,64,12,20.0,46.738
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-01-22,9,392,208.1491,45,12,20.0,52.0373
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-01-29,16,350,168.829,36,10,20.0,42.2072
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-02-05,6,240,112.4737,52,14,20.0,28.1184
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-02-12,4,379,125.5134,38,9,20.0,31.3783
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-02-19,20,221,141.0334,51,11,20.0,35.2583
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-02-26,6,381,139.1955,53,6,20.0,34.7989
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-03-04,3,393,189.6521,24,8,20.0,47.413
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-03-11,11,60,118.1463,46,12,20.0,29.5366
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-03-18,10,61,76.2018,64,9,20.0,19.0504
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-03-25,17,237,81.4641,36,6,20.0,20.366
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-04-01,8,466,204.6765,24,12,20.0,51.1691
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-04-08,5,127,125.1164,68,10,20.0,31.2791
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-04-15,19,368,103.3653,29,8,20.0,25.8413
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-04-22,18,253,98.2671,38,13,20.0,24.5668
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-04-29,11,216,182.6624,72,9,20.0,45.6656
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-05-06,4,363,190.5504,51,14,20.0,47.6376
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-05-13,16,498,85.1488,41,7,20.0,21.2872
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-05-20,14,229,149.6861,52,9,20.0,37.4215
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-05-27,3,249,185.6324,37,6,20.0,46.4081
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-06-03,3,253,167.4412,36,6,20.0,41.8603
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-06-10,17,232,50.2477,62,8,20.0,12.5619
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-06-17,22,428,107.6467,39,5,20.0,26.9117
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-06-24,10,55,121.897,60,8,20.0,30.4743
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-07-01,14,249,151.046,30,10,20.0,37.7615
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-07-08,14,265,182.2837,26,9,20.0,45.5709
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-07-15,2,467,42.0735,70,6,20.0,10.5184
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-07-22,18,194,91.3483,32,9,20.0,22.8371
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-07-29,11,278,85.8448,63,4,20.0,21.4612
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-08-05,23,77,138.3909,36,6,20.0,34.5977
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-08-12,12,393,61.9561,36,11,20.0,15.489
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-08-19,26,422,171.8717,48,8,20.0,42.9679
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-08-26,17,177,98.8544,37,8,20.0,24.7136
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-09-02,7,119,164.1204,42,10,20.0,41.0301
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-09-09,10,145,164.6299,30,6,20.0,41.1575
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-09-16,8,322,75.861,58,3,20.0,18.9652
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-09-23,14,279,154.7033,37,10,20.0,38.6758
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-09-30,16,442,167.1791,50,3,20.0,41.7948
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-10-07,18,466,174.7055,45,7,20.0,43.6764
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-10-14,11,266,103.7196,28,11,20.0,25.9299
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-10-21,16,93,93.0208,47,6,20.0,23.2552
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-10-28,6,164,212.6652,37,6,20.0,53.1663
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-11-04,20,306,147.1884,58,12,20.0,36.7971
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-11-11,17,113,93.9214,32,6,20.0,23.4803
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-11-18,2,276,172.7123,37,11,20.0,43.1781
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-11-25,6,392,177.0701,50,4,20.0,44.2675
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-12-02,13,384,152.393,59,7,20.0,38.0983
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-12-09,13,130,131.7411,41,8,20.0,32.9353
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-12-16,14,407,132.1446,50,12,20.0,33.0361
BENGALURU_PEPSICO_GROCERY,Tata Salt Iodised Salt 1kg,Grocery,2024-12-23,16,321,131.7741,63,12,20.0,32.9435
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-01-01,11,136,196.609,50,7,20.0,49.1523
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-01-08,4,157,71.8443,53,5,20.0,17.9611
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-01-15,5,341,189.329,33,6,20.0,47.3322
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-01-22,18,167,109.4941,48,4,20.0,27.3735
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-01-29,11,146,82.8796,50,13,20.0,20.7199
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-02-05,10,59,142.7553,70,10,20.0,35.6888
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-02-12,8,221,137.0545,56,3,20.0,34.2636
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-02-19,7,319,95.1194,46,8,20.0,23.7799
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-02-26,11,335,76.6757,50,10,20.0,19.1689
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-03-04,5,274,128.593,77,14,20.0,32.1483
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-03-11,7,281,151.8615,71,12,20.0,37.9654
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-03-18,6,236,153.3802,40,8,20.0,38.3451
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-03-25,28,478,82.9592,56,8,20.0,20.7398
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-04-01,10,305,118.5535,47,7,20.0,29.6384
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-04-08,7,179,146.6819,41,6,20.0,36.6705
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-04-15,18,262,126.9342,44,6,20.0,31.7335
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-04-22,8,101,141.7136,73,11,20.0,35.4284
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-04-29,26,257,88.4255,52,8,20.0,22.1064
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-05-06,14,369,184.452,52,9,20.0,46.113
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-05-13,7,197,162.4812,77,12,20.0,40.6203
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-05-20,4,202,204.6757,69,11,20.0,51.1689
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-05-27,16,73,80.2443,32,7,20.0,20.0611
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-06-03,9,295,129.0709,25,9,20.0,32.2677
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-06-10,29,476,74.312,49,8,20.0,18.578
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-06-17,8,392,130.911,61,4,20.0,32.7277
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-06-24,10,297,52.5694,46,8,20.0,13.1424
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-07-01,14,101,101.1591,42,6,20.0,25.2898
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-07-08,25,430,85.5237,56,7,20.0,21.3809
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-07-15,15,436,196.3049,49,12,20.0,49.0762
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-07-22,18,303,159.9018,68,8,20.0,39.9755
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-07-29,11,283,111.9551,34,12,20.0,27.9888
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-08-05,7,135,122.8354,23,11,20.0,30.7089
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-08-12,3,273,111.9844,68,11,20.0,27.9961
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-08-19,11,298,180.534,62,6,20.0,45.1335
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-08-26,17,65,102.3193,64,7,20.0,25.5798
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-09-02,15,153,165.6318,46,6,20.0,41.408
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-09-09,9,235,103.2268,64,10,20.0,25.8067
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-09-16,0,235,103.2268,64,10,20.0,25.8067
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-09-23,9,117,107.5399,64,10,20.0,26.885
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-09-30,19,117,145.2586,52,12,20.0,36.3147
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-10-07,2,375,187.8913,25,13,20.0,46.9728
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-10-14,8,64,141.8379,53,7,20.0,35.4595
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-10-21,3,96,160.4993,42,10,20.0,40.1248
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-10-28,5,232,206.1295,50,13,20.0,51.5324
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-11-04,15,382,152.9512,35,9,20.0,38.2378
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-11-11,18,205,136.7683,36,11,20.0,34.1921
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-11-18,16,180,167.3455,58,7,20.0,41.8364
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-11-25,1,275,222.8212,47,9,20.0,55.7053
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-12-02,10,283,121.6067,48,12,20.0,30.4017
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-12-09,13,78,157.748,48,10,20.0,39.437
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-12-16,6,401,106.8205,26,8,20.0,26.7051
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-12-23,7,300,165.7971,31,13,20.0,41.4493
BENGALURU_PEPSICO_HOME_CARE,Vim Dishwash Bar 200g,Home Care,2024-12-30,3,337,178.5733,57,12,20.0,44.6433
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-01-01,13,349,115.1154,52,6,20.0,28.7789
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-01-08,0,349,115.1154,52,6,20.0,28.7789
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-01-15,20,210,118.7977,35,10,20.0,29.6994
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-01-22,20,436,128.5295,41,10,20.0,32.1324
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-01-29,21,474,186.2455,44,9,20.0,46.5614
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-02-05,10,375,100.7755,41,11,20.0,25.1939
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-02-12,13,432,36.8809,62,6,20.0,9.2202
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-02-19,10,218,45.9649,63,8,20.0,11.4912
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-02-26,11,371,107.3777,65,7,20.0,26.8444
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-03-04,8,477,231.1427,64,12,20.0,57.7857
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-03-11,9,474,135.8274,54,12,20.0,33.9569
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-03-18,13,371,175.0764,77,10,20.0,43.7691
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-03-25,4,276,81.6115,50,9,20.0,20.4029
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-04-01,12,72,151.3832,30,5,20.0,37.8458
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-04-08,8,354,216.2817,58,8,20.0,54.0704
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-04-15,7,86,120.9379,60,11,20.0,30.2345
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-04-22,16,289,185.5155,52,6,20.0,46.3789
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-04-29,4,282,216.5079,25,11,20.0,54.127
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-05-06,11,432,84.1317,55,10,20.0,21.0329
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-05-13,9,311,205.0351,43,8,20.0,51.2588
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-05-20,20,149,129.7269,25,10,20.0,32.4317
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-05-27,11,249,132.1281,38,13,20.0,33.032
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-06-03,3,496,117.1794,54,6,20.0,29.2949
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-06-10,7,437,124.5083,68,7,20.0,31.1271
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-06-17,14,251,136.0014,36,8,20.0,34.0004
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-06-24,7,433,37.6483,34,8,20.0,9.4121
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-07-01,16,433,124.4055,58,10,20.0,31.1014
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-07-08,17,152,124.417,50,5,20.0,31.1042
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-07-15,14,376,93.9041,45,9,20.0,23.476
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-07-22,14,92,94.681,65,11,20.0,23.6702
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-07-29,16,375,118.8735,52,9,20.0,29.7184
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-08-05,23,224,144.5963,43,9,20.0,36.1491
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-08-12,1,378,245.1267,76,4,20.0,61.2817
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-08-19,12,91,152.0949,24,9,20.0,38.0237
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-08-26,5,218,112.1443,40,13,20.0,28.0361
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-09-02,13,414,99.3688,55,9,20.0,24.8422
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-09-09,11,247,143.8373,50,12,20.0,35.9593
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-09-16,14,177,159.5414,58,8,20.0,39.8854
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-09-23,3,168,62.4663,58,4,20.0,15.6166
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-09-30,8,244,59.9753,51,10,20.0,14.9938
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-10-07,14,358,112.3067,49,8,20.0,28.0767
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-10-14,12,461,103.0007,34,5,20.0,25.7502
BENGALURU_PEPSICO_PERSONAL_CARE,Dove Cream Beauty Bathing Bar 100g,Personal Care,2024-10-21,8,162,128.0726,58,9,20.0,32.0181
